T,alpha,run,final_rating,initial_rating,improvement,convergence_iter,execution_time,history
200,0.95,19,1.1947571776927919,0.9549398774660174,0.2398173002267745,260,60.025124311447144,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.954940     0.954940   0.000000
1           40   200.000000        0.925811     1.084724   0.463022
2          160   200.000000        0.987818     1.155290   1.530734
3          260   200.000000        0.985428     1.185513   2.614316
4          280   200.000000        0.909402     1.185513   2.884290
..         ...          ...             ...          ...        ...
152       6080   147.018378        0.952905     1.194757  57.452200
153       6120   147.018378        0.964599     1.194757  57.785161
154       6260   147.018378        1.051382     1.194757  59.146436
155       6300   147.018378        1.072542     1.194757  59.570711
156       6320   147.018378        0.974523     1.194757  59.835858

[157 rows x 5 columns]"
200,0.95,20,1.1922592558095553,0.8541701272527001,0.33808912855685513,3460,60.007850885391235,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.854170     0.854170   0.000000
1           20   200.000000        0.937680     0.937680   0.033086
2           40   200.000000        0.942583     1.001708   0.198689
3          240   200.000000        0.912027     1.073678   1.247144
4          460   200.000000        0.934037     1.073678   2.233791
..         ...          ...             ...          ...        ...
141       9480   126.049882        1.077106     1.192259  57.736611
142       9720   126.049882        0.944209     1.192259  58.637646
143       9740   126.049882        0.956321     1.192259  58.869341
144       9860   126.049882        0.925763     1.192259  59.604332
145       9880   126.049882        0.985743     1.192259  59.704263

[146 rows x 5 columns]"
200,0.95,21,1.1901489677398098,0.9624951090641662,0.22765385867564358,1660,60.01797342300415,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.962495     0.962495   0.000000
1           20   200.000000        0.938025     0.996635   0.206114
2          360   200.000000        1.054586     1.078027   1.487922
3          400   200.000000        1.002850     1.078027   1.835505
4          480   200.000000        1.006819     1.121911   2.740590
..         ...          ...             ...          ...        ...
151      11060   113.760018        0.949001     1.190149  59.256266
152      11080   113.760018        0.941834     1.190149  59.373042
153      11120   113.760018        0.958563     1.190149  59.739295
154      11160   113.760018        0.954343     1.190149  59.922453
155      11180   113.760018        0.928625     1.190149  59.991690

[156 rows x 5 columns]"
200,0.95,22,1.0867806064711631,0.801464711700691,0.28531589477047214,15000,60.023895502090454,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.801465     0.801465   0.000000
1          740   200.000000        0.916447     0.971828   1.131805
2          860   200.000000        0.910310     0.983428   1.616298
3          900   200.000000        0.932511     0.983428   2.000238
4          920   200.000000        1.007186     1.046221   2.235426
..         ...          ...             ...          ...        ...
140      15080    92.658246        0.959234     1.086781  57.656063
141      15160    92.658246        0.988735     1.086781  58.025629
142      15240    92.658246        0.927621     1.086781  58.775686
143      15340    92.658246        0.833803     1.086781  59.254298
144      15540    92.658246        0.883910     1.086781  59.368746

[145 rows x 5 columns]"
200,0.95,23,1.0820817359179602,0.898429867479057,0.18365186843890324,500,60.03292727470398,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.898430     0.898430   0.000000
1           60   200.000000        0.957130     0.999364   0.268102
2          100   200.000000        0.960391     0.999364   0.431184
3          180   200.000000        0.997290     1.008302   0.931712
4          320   200.000000        1.039116     1.039231   1.832278
..         ...          ...             ...          ...        ...
154      18820    79.442864        0.838871     1.082082  59.157595
155      18920    79.442864        0.866575     1.082082  59.487696
156      18960    79.442864        0.876307     1.082082  59.618740
157      19000    79.442864        0.909883     1.082082  59.769891
158      19020    75.470721        0.975212     1.082082  59.918420

[159 rows x 5 columns]"
200,0.95,24,1.082180167761004,0.8276889932309219,0.25449117453008196,7600,60.00965976715088,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.827689     0.827689   0.000000
1          100   200.000000        0.795931     0.859451   0.177262
2          280   200.000000        0.916819     0.916819   0.498435
3          340   200.000000        0.983697     1.037157   1.259135
4          360   200.000000        0.978283     1.037157   1.459971
..         ...          ...             ...          ...        ...
147      17280    83.624067        0.988968     1.082180  58.294653
148      17340    83.624067        0.883788     1.082180  58.536798
149      17380    83.624067        0.963814     1.082180  58.801971
150      17400    83.624067        0.903604     1.082180  59.066779
151      17540    83.624067        1.004534     1.082180  59.654530

[152 rows x 5 columns]"
200,0.95,25,1.154127141740318,0.8913973831541286,0.2627297585861894,900,60.01897382736206,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.891397     0.891397   0.000000
1           20   200.000000        0.891256     0.935428   0.099099
2           40   200.000000        0.926336     0.956184   0.329865
3          100   200.000000        0.870968     0.965329   0.563615
4          260   200.000000        0.880940     0.965329   0.936126
..         ...          ...             ...          ...        ...
157      10400   119.747388        0.898921     1.154127  58.766765
158      10420   119.747388        0.870111     1.154127  58.906068
159      10460   119.747388        0.918767     1.154127  59.220577
160      10520   119.747388        0.913727     1.154127  59.671416
161      10560   119.747388        0.864240     1.154127  59.886919

[162 rows x 5 columns]"
200,0.95,26,1.1454990462921686,0.9370014042148276,0.208497642077341,9920,60.04823017120361,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.937001     0.937001   0.000000
1           80   200.000000        0.961716     0.991220   0.484245
2          100   200.000000        0.961084     1.010510   0.635141
3          140   200.000000        0.891864     1.010510   0.816408
4          160   200.000000        0.902725     1.010510   0.950928
..         ...          ...             ...          ...        ...
140      12660   108.072018        0.909020     1.145499  57.523734
141      12980   108.072018        0.947722     1.145499  58.458094
142      13020   102.668417        0.929680     1.145499  58.607658
143      13120   102.668417        0.935616     1.145499  59.056761
144      13860   102.668417        0.931722     1.145499  59.989820

[145 rows x 5 columns]"
200,0.95,27,1.2511561719554516,1.0781128623207121,0.17304330963473946,6480,60.029396533966064,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.078113     1.078113   0.000000
1           20   200.000000        1.122318     1.179247   0.275519
2           40   200.000000        1.188285     1.188285   0.579134
3          100   200.000000        0.914510     1.204585   1.100970
4          280   200.000000        1.038979     1.204585   1.914087
..         ...          ...             ...          ...        ...
132       8740   132.684086        1.031740     1.251156  57.950904
133       8760   132.684086        1.104263     1.251156  58.305081
134       8820   132.684086        0.917080     1.251156  58.751081
135       8920   132.684086        0.978067     1.251156  59.467046
136       8960   132.684086        0.903118     1.251156  59.733686

[137 rows x 5 columns]"
200,0.95,28,1.0977782163878387,0.9237903887392385,0.1739878276486002,7320,60.01944041252136,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.923790     0.923790   0.000000
1           40   200.000000        1.017617     1.017617   0.268611
2           60   200.000000        0.907557     1.040776   0.465577
3          100   200.000000        1.021659     1.040776   0.749803
4          140   200.000000        0.958832     1.076133   1.313905
..         ...          ...             ...          ...        ...
137      10520   119.747388        1.062422     1.097778  58.605435
138      10540   119.747388        0.944695     1.097778  58.921741
139      10760   119.747388        0.917433     1.097778  59.301162
140      10860   119.747388        0.893698     1.097778  59.638237
141      10920   119.747388        0.978736     1.097778  59.854324

[142 rows x 5 columns]"
200,0.95,29,1.206791431870988,1.037421404397381,0.16937002747360697,4820,60.03624367713928,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.037421     1.037421   0.000000
1           40   200.000000        1.043702     1.176613   0.548928
2           60   200.000000        1.048767     1.176613   0.699931
3           80   200.000000        0.988795     1.176613   0.865739
4          120   200.000000        1.013688     1.176613   1.049460
..         ...          ...             ...          ...        ...
124       9660   126.049882        1.030088     1.206791  58.543887
125       9680   126.049882        1.011393     1.206791  58.762903
126       9780   126.049882        1.019130     1.206791  59.317019
127       9800   126.049882        1.003185     1.206791  59.523167
128       9840   126.049882        1.038750     1.206791  59.975165

[129 rows x 5 columns]"
200,0.99,0,1.1537288897173896,0.9362625378449503,0.21746635187243935,3160,60.039584159851074,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.936263     0.936263   0.000000
1           20    200.00000        0.945082     0.965303   0.227138
2           60    200.00000        0.952868     0.965303   0.561796
3           80    200.00000        0.993870     0.993870   0.837950
4          160    200.00000        0.980903     1.029660   2.189188
..         ...          ...             ...          ...        ...
127       6200    188.29603        0.979855     1.153729  58.725416
128       6240    188.29603        0.985097     1.153729  59.011120
129       6260    188.29603        1.021792     1.153729  59.244332
130       6320    188.29603        0.968202     1.153729  59.776599
131       6340    188.29603        0.855898     1.153729  59.976964

[132 rows x 5 columns]"
200,0.99,1,1.2073230389956768,1.0133858823183592,0.1939371566773176,5860,60.02275323867798,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.013386     1.013386   0.000000
1           60   200.000000        1.000163     1.064930   0.564999
2          100   200.000000        0.915588     1.064930   0.898442
3          180   200.000000        0.961598     1.064930   1.430310
4          220   200.000000        0.963874     1.064930   1.747171
..         ...          ...             ...          ...        ...
101      13160   175.504205        0.997653     1.207323  55.635458
102      13260   175.504205        0.970998     1.207323  56.825379
103      13460   175.504205        1.127395     1.207323  58.386633
104      13800   175.504205        0.936795     1.207323  59.436789
105      13840   175.504205        1.116561     1.207323  59.940801

[106 rows x 5 columns]"
200,0.99,2,1.2268517041517324,0.8614672383068789,0.3653844658448535,7300,60.055768966674805,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.861467     0.861467   0.000000
1           60   200.000000        1.042857     1.114808   0.478818
2          100   200.000000        0.956059     1.114808   1.233007
3          140   200.000000        0.975651     1.114808   1.876302
4          180   200.000000        0.968417     1.114808   2.293763
..         ...          ...             ...          ...        ...
108       8660   184.548939        0.954854     1.226852  58.266475
109       8680   184.548939        0.941592     1.226852  58.481890
110       8940   184.548939        0.966442     1.226852  59.430948
111       8980   184.548939        1.053869     1.226852  59.532871
112       9000   184.548939        1.006715     1.226852  59.830852

[113 rows x 5 columns]"
200,0.99,3,1.127771973020331,0.8865453755104375,0.2412265975098935,380,60.019726037979126,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.886545     0.886545   0.000000
1           20    200.00000        0.938872     0.967818   0.132102
2           40    200.00000        0.979679     1.059687   0.419404
3          120    200.00000        0.924932     1.059687   0.916719
4          140    200.00000        0.932241     1.059687   1.097587
..         ...          ...             ...          ...        ...
148       5720    190.19801        0.925039     1.127772  58.555305
149       5740    190.19801        0.966591     1.127772  58.787943
150       5760    190.19801        0.932923     1.127772  59.053951
151       5820    190.19801        0.988289     1.127772  59.652917
152       5840    190.19801        0.975273     1.127772  59.938236

[153 rows x 5 columns]"
200,0.99,4,1.184004419198638,0.8979850173649347,0.28601940183370334,11960,60.00318384170532,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.897985     0.897985   0.000000
1           60   200.000000        0.931453     0.931453   0.096896
2          180   200.000000        0.884430     0.976657   0.630810
3          260   200.000000        0.917588     0.976657   0.949449
4          280   200.000000        0.994754     1.016158   1.164242
..         ...          ...             ...          ...        ...
142      16860   170.291554        0.955675     1.184004  59.036969
143      16880   170.291554        0.973406     1.184004  59.154191
144      16900   170.291554        0.963993     1.184004  59.304857
145      16920   170.291554        0.960969     1.184004  59.568259
146      16940   170.291554        0.905464     1.184004  59.738151

[147 rows x 5 columns]"
200,0.99,5,1.301172679063364,1.1404857009988059,0.16068697806455812,4020,60.007304668426514,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        1.140486     1.140486   0.000000
1           20    200.00000        1.121800     1.199005   0.349953
2           40    200.00000        1.080695     1.199005   0.684190
3           60    200.00000        1.136141     1.199005   0.979791
4          100    200.00000        1.029280     1.199005   1.466647
..         ...          ...             ...          ...        ...
146       5460    190.19801        1.081263     1.301173  58.435011
147       5500    190.19801        0.991751     1.301173  59.069634
148       5520    190.19801        1.189005     1.301173  59.437137
149       5540    190.19801        1.075174     1.301173  59.651713
150       5560    190.19801        0.933419     1.301173  59.904097

[151 rows x 5 columns]"
200,0.99,6,1.0807468467924155,0.9026746825908221,0.17807216420159344,2620,2989.886719226837,"    iteration  temperature  current_rating  best_rating       time
0           0    200.00000        0.902675     0.902675   0.000000
1         160    200.00000        0.911144     0.961758   0.497330
2         180    200.00000        0.855606     0.961758   0.632089
3         220    200.00000        0.905004     0.985980   0.933277
4         260    200.00000        0.897109     0.987794   1.381916
..        ...          ...             ...          ...        ...
91       6380    188.29603        1.057756     1.080747  33.955084
92       6500    188.29603        0.974092     1.080747  34.713022
93       6560    188.29603        0.911986     1.080747  35.087535
94       6600    188.29603        0.971636     1.080747  35.353845
95       6620    188.29603        0.923560     1.080747  35.555826

[96 rows x 5 columns]"
200,0.99,7,1.167813877395738,0.9921831054899976,0.1756307719057405,580,60.0336127281189,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.992183     0.992183   0.000000
1           20   200.000000        0.956646     0.999685   0.677996
2          160   200.000000        0.930061     0.999685   1.826726
3          280   200.000000        0.959856     1.106214   2.726588
4          320   200.000000        0.979652     1.106214   2.992644
..         ...          ...             ...          ...        ...
117       9360   182.703449        0.889141     1.167814  58.785629
118       9400   182.703449        0.917728     1.167814  59.126901
119       9440   182.703449        0.934277     1.167814  59.414404
120       9520   182.703449        0.928033     1.167814  59.787472
121       9600   182.703449        0.932781     1.167814  59.948596

[122 rows x 5 columns]"
200,0.99,8,1.1679589627351596,0.9289824738976438,0.23897648883751588,2820,60.01859092712402,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.928982     0.928982   0.000000
1          180   200.000000        0.824376     1.045243   0.766459
2          340   200.000000        0.949071     1.045243   1.184724
3          360   200.000000        0.964860     1.045243   1.384885
4          380   200.000000        0.941563     1.045243   1.648338
..         ...          ...             ...          ...        ...
140      10520   180.876415        0.923115     1.167959  58.371746
141      10580   180.876415        1.001889     1.167959  58.638021
142      10600   180.876415        0.954628     1.167959  58.824885
143      10640   180.876415        0.901036     1.167959  59.088833
144      10720   180.876415        0.895768     1.167959  59.637733

[145 rows x 5 columns]"
200,0.99,9,1.1645227716034863,0.9543163985482924,0.21020637305519385,160,60.02062964439392,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.954316     0.954316   0.000000
1           20    200.00000        0.971697     0.990010   0.168203
2          120    200.00000        0.960235     0.999687   0.734722
3          140    200.00000        0.974085     1.034115   0.900436
4          160    200.00000        1.080495     1.164523   1.184568
..         ...          ...             ...          ...        ...
145       6600    188.29603        0.940631     1.164523  57.639080
146       6620    188.29603        0.985431     1.164523  57.906649
147       6760    188.29603        0.970246     1.164523  58.623349
148       6800    188.29603        1.043224     1.164523  59.056531
149       6820    188.29603        1.053555     1.164523  59.405740

[150 rows x 5 columns]"
200,0.99,10,1.1234530451957998,0.8494515713709088,0.27400147382489104,7220,60.02624869346619,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.849452     0.849452   0.000000
1           20   200.000000        0.917093     0.965389   0.100452
2          200   200.000000        0.852214     0.996441   1.068223
3          300   200.000000        0.813662     0.996441   1.218282
4          380   200.000000        0.935022     1.043159   1.517534
..         ...          ...             ...          ...        ...
136      11280   179.067651        0.924192     1.123453  58.269917
137      11340   179.067651        0.930957     1.123453  58.525103
138      11380   179.067651        0.941532     1.123453  58.856323
139      11420   179.067651        0.967963     1.123453  59.169690
140      11440   179.067651        0.945377     1.123453  59.364870

[141 rows x 5 columns]"
200,0.99,11,1.251998555841136,0.8454905016211629,0.40650805421997305,7860,60.015337228775024,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.845491     0.845491   0.000000
1          380   200.000000        0.867267     0.972085   1.224732
2          420   200.000000        0.949412     0.975317   1.429007
3          460   200.000000        0.942489     1.015058   1.629198
4          500   200.000000        1.055597     1.117193   2.026940
..         ...          ...             ...          ...        ...
118      15840   172.011671        0.909369     1.251999  58.632869
119      15860   172.011671        0.985475     1.251999  58.862756
120      15900   172.011671        0.861734     1.251999  59.444715
121      15940   172.011671        0.854224     1.251999  59.547715
122      16000   172.011671        0.850435     1.251999  59.786995

[123 rows x 5 columns]"
200,0.99,12,1.2393049573579253,0.9267529859468664,0.31255197141105895,3740,60.023606061935425,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.926753     0.926753   0.000000
1           20    200.00000        0.999761     0.999761   0.044000
2           40    200.00000        1.028280     1.117452   0.380294
3           80    200.00000        1.041760     1.117452   0.981271
4          100    200.00000        1.160017     1.160017   1.285994
..         ...          ...             ...          ...        ...
145       6300    188.29603        0.986140     1.239305  58.547592
146       6320    188.29603        0.914286     1.239305  58.780225
147       6360    188.29603        1.007963     1.239305  59.172342
148       6380    188.29603        1.040437     1.239305  59.465007
149       6400    188.29603        1.027813     1.239305  59.755055

[150 rows x 5 columns]"
200,0.99,13,1.075780411031162,0.9203892327114253,0.1553911783197367,180,60.01376152038574,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.920389     0.920389   0.000000
1           20   200.000000        0.943047     0.979983   0.180780
2          180   200.000000        0.950491     1.075780   0.888526
3          200   200.000000        0.935054     1.075780   0.968527
4          260   200.000000        0.851096     1.075780   1.233287
..         ...          ...             ...          ...        ...
151      11000   180.876415        0.899253     1.075780  58.457709
152      11080   179.067651        0.937258     1.075780  58.951995
153      11200   179.067651        0.847303     1.075780  59.410072
154      11280   179.067651        0.953169     1.075780  59.781365
155      11300   179.067651        0.965658     1.075780  59.921592

[156 rows x 5 columns]"
200,0.99,14,1.1990094904453426,1.039724025152473,0.15928546529286947,4100,60.02437138557434,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.039724     1.039724   0.000000
1          160   200.000000        0.879098     1.039724   0.935145
2          240   200.000000        1.012667     1.039724   1.719017
3          320   200.000000        0.909061     1.039724   2.047121
4          380   200.000000        0.926455     1.039724   2.236098
..         ...          ...             ...          ...        ...
141       8320   184.548939        0.945209     1.199009  58.980130
142       8340   184.548939        0.942909     1.199009  59.181964
143       8360   184.548939        0.996973     1.199009  59.484246
144       8380   184.548939        0.972541     1.199009  59.796508
145       8400   184.548939        0.988874     1.199009  59.995974

[146 rows x 5 columns]"
200,0.99,15,1.2766141761468455,1.00325799570939,0.2733561804374556,4560,60.007773637771606,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        1.003258     1.003258   0.000000
1           20    200.00000        0.991884     1.053826   0.250991
2           40    200.00000        1.096316     1.097225   0.567784
3           60    200.00000        1.045399     1.160590   0.900994
4          100    200.00000        1.037458     1.160590   1.472071
..         ...          ...             ...          ...        ...
151       6400    188.29603        1.115898     1.276614  58.822388
152       6420    188.29603        1.030834     1.276614  59.205387
153       6440    188.29603        0.987969     1.276614  59.406234
154       6480    188.29603        0.941692     1.276614  59.774032
155       6500    188.29603        1.098682     1.276614  59.961569

[156 rows x 5 columns]"
200,0.99,16,1.193366457720045,0.8851666138363059,0.308199843883739,500,60.02386999130249,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.885167     0.885167   0.000000
1          140   200.000000        0.861247     0.896691   0.216628
2          200   200.000000        0.966199     1.026491   0.618396
3          240   200.000000        1.039480     1.039480   0.701748
4          420   200.000000        0.967405     1.159761   1.867890
..         ...          ...             ...          ...        ...
172      13940   175.504205        0.930803     1.193366  57.939947
173      13960   175.504205        0.961170     1.193366  58.072693
174      14160   173.749163        0.829882     1.193366  58.875917
175      14400   173.749163        0.825415     1.193366  59.406591
176      14460   173.749163        0.856359     1.193366  59.637338

[177 rows x 5 columns]"
200,0.99,17,1.2639259612432685,0.990036708522573,0.27388925272069553,2380,60.017598152160645,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.990037     0.990037   0.000000
1           20   200.000000        1.109099     1.185491   0.180646
2           60   200.000000        1.024394     1.185491   0.710265
3          140   200.000000        0.986616     1.185491   1.328938
4          180   200.000000        0.921192     1.185491   1.727266
..         ...          ...             ...          ...        ...
150      10860   180.876415        0.976256     1.263926  58.351432
151      10900   180.876415        0.970530     1.263926  58.871919
152      10920   180.876415        0.958476     1.263926  58.999897
153      10960   180.876415        0.992243     1.263926  59.417926
154      10980   180.876415        0.976314     1.263926  59.718447

[155 rows x 5 columns]"
200,0.99,18,1.0579665031748349,0.9882021601125675,0.06976434306226742,26720,60.05718541145325,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.988202     0.988202   0.000000
1          940   200.000000        0.858652     0.988202   0.552994
2         1220   198.000000        0.811577     0.988202   0.837415
3         1700   198.000000        0.976506     0.988202   1.368696
4         1740   198.000000        0.928369     0.993344   1.667227
..         ...          ...             ...          ...        ...
140      52840   118.593289        0.907708     1.057967  58.320437
141      53020   117.407356        0.804061     1.057967  58.473330
142      53320   117.407356        0.815372     1.057967  58.690564
143      53740   117.407356        0.908920     1.057967  58.988234
144      53980   117.407356        0.949768     1.057967  59.623075

[145 rows x 5 columns]"
200,0.99,19,1.103501125433861,0.7927412708647981,0.31075985456906285,14020,60.01767587661743,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.792741     0.792741   0.000000
1           40   200.000000        0.803699     0.803699   0.050270
2          120   200.000000        0.851365     0.881278   0.254381
3          180   200.000000        0.849848     0.881278   0.382485
4          260   200.000000        0.909618     0.941790   0.832349
..         ...          ...             ...          ...        ...
155      17820   168.588639        0.880541     1.103501  58.522294
156      17960   168.588639        0.864989     1.103501  58.919179
157      18080   166.902752        0.823904     1.103501  59.370763
158      18140   166.902752        0.821888     1.103501  59.637936
159      18180   166.902752        0.872634     1.103501  59.903986

[160 rows x 5 columns]"
200,0.99,20,1.2557621789471278,1.0048881953298139,0.25087398361731394,560,60.040329694747925,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.004888     1.004888   0.000000
1          120   200.000000        0.910619     1.042203   1.251100
2          140   200.000000        0.879498     1.042203   1.384270
3          200   200.000000        0.892192     1.042203   1.651700
4          220   200.000000        0.987706     1.042203   1.836681
..         ...          ...             ...          ...        ...
142       7840   186.413070        0.881292     1.255762  58.007301
143       7860   186.413070        0.892758     1.255762  58.224377
144       7880   186.413070        0.869986     1.255762  58.340736
145       7940   186.413070        0.872985     1.255762  58.472307
146       8040   184.548939        1.053685     1.255762  59.023507

[147 rows x 5 columns]"
200,0.99,21,1.129368152909593,0.8863525712260714,0.24301558168352155,7320,60.02179145812988,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.886353     0.886353   0.000000
1          220   200.000000        0.807629     0.915101   0.435621
2          560   200.000000        0.871073     0.915101   0.884981
3          640   200.000000        0.901005     0.927912   1.434850
4          660   200.000000        0.957017     0.957017   1.485685
..         ...          ...             ...          ...        ...
151      11500   179.067651        0.924009     1.129368  58.127198
152      11540   179.067651        0.940897     1.129368  58.438709
153      11580   179.067651        1.072972     1.129368  58.707193
154      11760   179.067651        0.922633     1.129368  59.457476
155      11780   179.067651        0.957385     1.129368  59.608690

[156 rows x 5 columns]"
200,0.99,22,1.0738742033679194,0.8692143193345596,0.20465988403335977,3680,60.02050232887268,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.869214     0.869214   0.000000
1           60   200.000000        0.883784     0.980935   0.353661
2           80   200.000000        0.880080     0.980935   0.466131
3          160   200.000000        0.885238     0.980935   0.783005
4          320   200.000000        0.911781     0.980935   1.452073
..         ...          ...             ...          ...        ...
142      14780   173.749163        0.874078     1.073874  58.222348
143      14820   173.749163        0.808452     1.073874  58.489720
144      14880   173.749163        0.968703     1.073874  59.002923
145      14900   173.749163        0.920012     1.073874  59.185701
146      14940   173.749163        0.873845     1.073874  59.436220

[147 rows x 5 columns]"
200,0.99,23,1.1742198447388286,0.8105967825257654,0.3636230622130632,6480,60.02468681335449,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.810597     0.810597   0.000000
1           80    200.00000        0.994275     0.994275   0.335443
2          120    200.00000        0.905479     1.022274   0.814956
3          180    200.00000        0.908907     1.022274   1.130206
4          220    200.00000        0.962503     1.022274   1.600449
..         ...          ...             ...          ...        ...
155       7580    186.41307        0.878272     1.174220  58.105336
156       7680    186.41307        0.934066     1.174220  58.954991
157       7700    186.41307        0.973495     1.174220  59.219475
158       7740    186.41307        0.990930     1.174220  59.572459
159       7760    186.41307        0.991436     1.174220  59.871912

[160 rows x 5 columns]"
200,0.99,24,1.1764864625960867,0.9884254172680171,0.18806104532806955,760,60.00473737716675,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.988425     0.988425   0.000000
1           20    200.00000        0.969383     1.085674   0.362341
2           60    200.00000        1.045567     1.085674   0.865184
3           80    200.00000        0.894073     1.085674   1.229558
4          140    200.00000        0.885900     1.085674   1.446424
..         ...          ...             ...          ...        ...
133       7400    186.41307        0.989312     1.176486  57.467817
134       7440    186.41307        0.976646     1.176486  57.952346
135       7480    186.41307        0.981509     1.176486  58.320131
136       7580    186.41307        0.961680     1.176486  59.286551
137       7640    186.41307        0.964438     1.176486  59.870404

[138 rows x 5 columns]"
200,0.99,25,1.123433782181241,0.9525372864093973,0.17089649577184374,3300,60.02335977554321,"     iteration  temperature  current_rating  best_rating       time
0            0    200.00000        0.952537     0.952537   0.000000
1           40    200.00000        0.935539     1.032750   0.336904
2           60    200.00000        0.947798     1.049990   0.617378
3           80    200.00000        0.961425     1.049990   0.817343
4          100    200.00000        0.958001     1.049990   1.050329
..         ...          ...             ...          ...        ...
156       7780    186.41307        0.879975     1.123434  58.489172
157       7840    186.41307        1.058732     1.123434  59.003077
158       7860    186.41307        0.935226     1.123434  59.187868
159       7900    186.41307        0.962692     1.123434  59.439107
160       7920    186.41307        0.975557     1.123434  59.705625

[161 rows x 5 columns]"
200,0.99,26,1.0689623858899677,0.8404023918567136,0.2285599940332541,1380,60.03433108329773,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.840402     0.840402   0.000000
1          260   200.000000        0.802086     0.862899   0.559137
2          340   200.000000        0.851959     0.871073   0.816232
3          420   200.000000        0.852665     0.888853   1.332927
4          540   200.000000        0.815278     0.888853   1.913858
..         ...          ...             ...          ...        ...
140      17020   168.588639        0.840192     1.068962  58.354207
141      17060   168.588639        0.840906     1.068962  58.507901
142      17280   168.588639        0.862838     1.068962  59.103737
143      17300   168.588639        0.819251     1.068962  59.374057
144      17400   168.588639        0.851704     1.068962  59.970378

[145 rows x 5 columns]"
200,0.99,27,1.0791495418291426,0.8633111718229591,0.21583837000618344,2680,60.03840947151184,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.863311     0.863311   0.000000
1           60   200.000000        0.930050     0.930050   0.128957
2           80   200.000000        0.891757     0.930050   0.175155
3          120   200.000000        0.891521     0.930050   0.326560
4          180   200.000000        0.905123     0.950183   0.747102
..         ...          ...             ...          ...        ...
145      14120   173.749163        0.904075     1.079150  57.798001
146      14440   173.749163        1.003589     1.079150  58.499063
147      14600   173.749163        0.877998     1.079150  59.077764
148      14640   173.749163        0.871186     1.079150  59.262799
149      14660   173.749163        0.834201     1.079150  59.431214

[150 rows x 5 columns]"
200,0.99,28,1.0475727472333962,0.8145225382818212,0.23305020895157502,1820,60.03587627410889,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.814523     0.814523   0.000000
1          600   200.000000        0.769937     0.819144   0.196737
2          720   200.000000        0.820295     0.831264   0.365671
3          900   200.000000        0.795048     0.831264   0.465824
4         1820   198.000000        0.893901     1.047573   1.466255
..         ...          ...             ...          ...        ...
135      26700   154.008629        0.904066     1.047573  57.653307
136      26780   154.008629        0.926311     1.047573  57.856236
137      27300   152.468543        0.870609     1.047573  59.219935
138      27360   152.468543        0.942602     1.047573  59.523116
139      27480   152.468543        0.938580     1.047573  59.999093

[140 rows x 5 columns]"
